restaurant_id,name,category,style,latitude,longitude,suburb,price_range_AUD,dine_in,google_rating,uber_rating,platforms,opening_hours
R001187,Royal Cafe,Seafood,Takeaway,-33.90932747,151.22352757,KENSINGTON,14,yes,4.2,4.4,"Menulog,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001188,Green Table,Modern Australian,Family,-33.90573322,151.20926872,ZETLAND,46,no,4.3,4.0,Menulog,Mon-Sun 10:00-22:00
R001189,Blue Table,Chinese,Fusion,-33.92173402,151.18597696,MASCOT,37,no,4.1,3.7,"Menulog,Deliveroo,InHouse",Mon-Sun 07:00-21:00
R001190,Golden Fork,Cafe,Casual,-33.88206526,151.19709074,ULTIMO,50,yes,4.0,3.8,Menulog,Mon-Sun 07:00-21:00
R001191,Cozy Garden,Vietnamese,Takeaway,-33.92573563,151.21916935,EASTLAKES,15,yes,4.3,4.1,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001192,Spicy Grill,Thai,Cafe,-33.90411418,151.2120095,ZETLAND,30,yes,4.0,3.9,UberEats,Mon-Sun 07:00-21:00
R001193,Cozy Deli,Chinese,Cafe,-33.8782287,151.19473093,GLEBE,12,no,4.0,4.4,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001194,Green Deli,Thai,Bar,-33.9328452,151.16585985,MASCOT,53,yes,3.8,4.4,DoorDash,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001195,Royal Grill,Seafood,Street Food,-33.86502512,151.17282947,ROZELLE,43,yes,3.8,3.7,"InHouse,UberEats",Mon-Sun 07:00-21:00
R001196,Urban Eatery,Fast Food,Street Food,-33.93687425,151.17013316,MASCOT,66,yes,4.5,4.0,"Deliveroo,UberEats,DoorDash",Mon-Sun 10:00-22:00
R001197,Green Cafe,Bakery,Takeaway,-33.91598482,151.18703707,ALEXANDRIA,43,no,3.5,5.0,"UberEats,DoorDash",Mon-Sun 07:00-21:00
R001198,Royal Spoon,Korean,Takeaway,-33.90035042,151.1826302,ERSKINEVILLE,12,yes,4.2,3.9,"DoorDash,InHouse,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001199,Hidden Room,Modern Australian,Cafe,-33.90739103,151.1731297,MARRICKVILLE,24,yes,4.3,4.3,InHouse,Mon-Sun 07:00-21:00
R001200,Salted Cafe,Mediterranean,Fine Dining,-33.91573293,151.14366473,MARRICKVILLE,43,yes,4.8,4.0,"DoorDash,Deliveroo,UberEats",Mon-Sun 07:00-21:00
R001201,Salted House,Seafood,Street Food,-33.94869776,151.17677838,MASCOT,37,yes,5.0,4.3,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001202,Hidden Spoon,Modern Australian,Casual,-33.86950751,151.20487513,SYDNEY,25,yes,5.0,4.2,Deliveroo,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001203,Happy Bar,Italian,Fine Dining,-33.87191955,151.1979808,SYDNEY,48,no,4.0,4.4,Menulog,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001204,Happy Eatery,Modern Australian,Street Food,-33.89708853,151.19972507,WATERLOO,9,no,4.8,4.3,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001205,Silver Garden,Korean,Family,-33.93281986,151.1681522,MASCOT,16,yes,4.6,3.6,"Deliveroo,UberEats",Mon-Sun 07:00-21:00
R001206,Sizzle Spoon,Japanese,Fusion,-33.90821626,151.18844394,ALEXANDRIA,67,yes,5.0,3.5,UberEats,Mon-Sun 07:00-21:00
R001207,Sizzle Corner,Indian,Cafe,-33.88936219,151.15019564,LEICHHARDT,54,no,3.6,4.8,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001208,Urban House,Bar,Family,-33.84370399,151.21270423,KIRRIBILLI,47,yes,4.3,4.1,"DoorDash,UberEats",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001209,Blue House,Thai,Takeaway,-33.91694769,151.16687444,SYDENHAM,44,no,4.1,5.0,UberEats,Mon-Sun 10:00-22:00
R001210,Lucky Kitchen,Modern Australian,Fusion,-33.88807795,151.21620626,SURRY HILLS,42,yes,4.3,3.7,UberEats,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001211,Salted Table,Vegetarian,Takeaway,-33.86909054,151.15530346,LILYFIELD,26,yes,4.3,3.6,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001212,Cozy Garden,Fast Food,Fine Dining,-33.89844544,151.18265712,ERSKINEVILLE,49,yes,3.3,3.8,UberEats,Mon-Sun 10:00-22:00
R001213,Salted Table,Thai,Fine Dining,-33.90280781,151.213739,WATERLOO,18,no,4.7,5.0,"DoorDash,Deliveroo",Mon-Sun 07:00-21:00
R001214,Urban Corner,Korean,Takeaway,-33.91959925,151.23187566,KINGSFORD,14,yes,3.8,3.6,DoorDash,Mon-Sun 10:00-22:00
R001215,Green Bar,Mexican,Casual,-33.90418262,151.18215546,ERSKINEVILLE,29,yes,3.9,3.9,Menulog,Mon-Sun 10:00-22:00
R001216,Salted Room,Seafood,Fusion,-33.9453343,151.17195043,MASCOT,22,yes,3.7,3.5,Menulog,Mon-Sun 10:00-22:00
R001217,Urban Fork,Modern Australian,Fine Dining,-33.95922053,151.17779872,MASCOT,65,yes,4.1,4.0,DoorDash,Mon-Sun 07:00-21:00
R001218,Spicy Bistro,Japanese,Takeaway,-33.92093236,151.21160969,KENSINGTON,19,no,3.9,3.5,"InHouse,DoorDash",Mon-Sun 10:00-22:00
R001219,Red Fork,Cafe,Fine Dining,-33.88166749,151.24555901,DOUBLE BAY,22,yes,4.4,3.7,"Menulog,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001220,Silver Corner,Indian,Street Food,-33.93589458,151.20966371,EASTLAKES,31,no,4.7,4.2,"Menulog,Deliveroo",Mon-Sun 07:00-21:00
R001221,Local Table,Chinese,Family,-33.89323836,151.20834498,REDFERN,30,yes,3.7,3.3,"InHouse,DoorDash,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001222,Cozy Deli,Mexican,Casual,-33.93022896,151.22987507,KINGSFORD,53,yes,3.6,4.1,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001223,Silver Spoon,Italian,Casual,-33.90454858,151.15985855,MARRICKVILLE,28,yes,3.4,3.5,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001224,Green Plate,Thai,Fusion,-33.91919428,151.21926166,KINGSFORD,18,yes,4.2,4.0,"Menulog,InHouse,DoorDash",Mon-Sun 07:00-21:00
R001225,Royal House,Thai,Street Food,-33.88837993,151.17994737,CAMPERDOWN,51,yes,4.0,4.1,"DoorDash,Deliveroo",Mon-Sun 10:00-22:00
R001226,Silver Deli,Italian,Takeaway,-33.91597923,151.20900035,ROSEBERY,31,yes,4.3,3.4,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001227,Salted Garden,Bakery,Bar,-33.89578533,151.20305261,WATERLOO,55,no,4.4,4.1,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001228,Hidden Kitchen,Mediterranean,Casual,-33.89680932,151.23880285,CENTENNIAL PARK,28,yes,3.4,4.3,"Menulog,UberEats",Mon-Sun 07:00-21:00
R001229,Silver Fork,Mexican,Fine Dining,-33.9182606,151.1780209,ST PETERS,40,yes,4.2,4.0,"Menulog,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001230,Green Grill,Mediterranean,Cafe,-33.88531638,151.2455371,WOOLLAHRA,47,yes,3.9,4.0,"DoorDash,Deliveroo,Menulog",Mon-Sun 10:00-22:00
R001231,Local House,Italian,Takeaway,-33.91212278,151.14040704,MARRICKVILLE,20,yes,5.0,4.1,"Deliveroo,UberEats",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001232,Royal Deli,Thai,Cafe,-33.91417917,151.2137157,KENSINGTON,32,yes,4.3,3.0,"InHouse,UberEats",Mon-Sun 07:00-21:00
R001233,Urban Deli,Seafood,Takeaway,-33.9076293,151.14989961,MARRICKVILLE,34,yes,4.2,4.4,"Deliveroo,InHouse,DoorDash",Mon-Sun 07:00-21:00
R001234,Happy Fork,Cafe,Fine Dining,-33.91665051,151.1485025,MARRICKVILLE,42,yes,5.0,3.9,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001235,Salted Grill,Vietnamese,Takeaway,-33.88698971,151.2348012,PADDINGTON,9,yes,4.2,4.9,"UberEats,Menulog,DoorDash",Mon-Sun 10:00-22:00
R001236,Urban Cafe,Mediterranean,Bar,-33.91753205,151.20890267,ROSEBERY,20,yes,4.1,4.2,"Menulog,DoorDash",Mon-Sun 10:00-22:00
R001237,Hidden Grill,Bar,Takeaway,-33.91486308,151.16081738,MARRICKVILLE,35,yes,4.3,3.7,"Deliveroo,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001238,Lucky House,Indian,Fine Dining,-33.85682066,151.17790844,BALMAIN,21,yes,3.9,4.6,"Menulog,Deliveroo,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001239,Happy Fork,Bar,Casual,-33.9068565,151.25328641,RANDWICK,41,yes,4.4,3.7,UberEats,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001240,Hidden Kitchen,Japanese,Casual,-33.84106254,151.19993532,MCMAHONS POINT,37,yes,4.4,4.4,UberEats,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001241,Cozy Corner,Italian,Bar,-33.93612232,151.17496252,MASCOT,72,yes,4.7,3.8,DoorDash,Mon-Sun 07:00-21:00
R001242,Golden Garden,Thai,Bar,-33.88564555,151.14723302,LEICHHARDT,44,yes,4.3,4.2,DoorDash,Mon-Sun 07:00-21:00
R001243,Sweet Bar,Bakery,Casual,-33.95442064,151.18901825,MASCOT,10,no,4.4,4.6,"Deliveroo,DoorDash",Mon-Sun 10:00-22:00
R001244,Sizzle Room,Japanese,Casual,-33.89747246,151.19020146,EVELEIGH,12,yes,3.9,3.9,"UberEats,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001245,Lucky Bar,Modern Australian,Fusion,-33.87816731,151.23576886,DARLING POINT,35,yes,3.8,4.2,Menulog,Mon-Sun 10:00-22:00
R001246,Happy Garden,Fast Food,Street Food,-33.91829968,151.17439687,ST PETERS,50,yes,3.5,3.9,InHouse,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001247,Blue Eatery,Thai,Fine Dining,-33.86300506,151.22812185,POTTS POINT,65,yes,3.6,3.2,"Deliveroo,InHouse",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001248,Sizzle Cafe,Modern Australian,Street Food,-33.91223545,151.18750815,ALEXANDRIA,48,yes,3.3,3.7,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001249,Green Deli,Japanese,Street Food,-33.89996965,151.23986013,CENTENNIAL PARK,21,yes,4.5,4.6,"Deliveroo,UberEats,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001250,Royal Eatery,Vietnamese,Bar,-33.92220121,151.22220257,KINGSFORD,40,no,4.6,3.8,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001251,Red Bistro,Vegetarian,Cafe,-33.86709912,151.16708232,ROZELLE,41,yes,4.9,3.9,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001252,Royal Fork,Bakery,Bar,-33.93391326,151.2352951,KINGSFORD,40,no,3.8,3.7,InHouse,Mon-Sun 07:00-21:00
R001253,Salted House,Vietnamese,Street Food,-33.92447464,151.20580604,ROSEBERY,30,yes,4.9,4.0,"DoorDash,UberEats",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001254,Silver Bar,Japanese,Street Food,-33.88822818,151.18773015,CAMPERDOWN,13,no,4.8,4.2,Deliveroo,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001255,Golden Corner,Italian,Fine Dining,-33.91009955,151.16678521,MARRICKVILLE,10,yes,4.0,3.9,InHouse,Mon-Sun 10:00-22:00
R001256,Happy Grill,Japanese,Cafe,-33.88321606,151.18798723,GLEBE,17,yes,3.9,4.2,"Menulog,DoorDash",Mon-Sun 07:00-21:00
R001257,Salted Bar,Japanese,Bar,-33.93343622,151.20619188,EASTLAKES,67,yes,3.7,4.7,"DoorDash,UberEats",Mon-Sun 10:00-22:00
R001258,Spicy Bistro,Bakery,Fine Dining,-33.86212234,151.17324138,ROZELLE,36,yes,3.9,4.2,"InHouse,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001259,Blue House,Korean,Family,-33.85721446,151.20827278,THE ROCKS,40,yes,4.6,2.0,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001260,Golden Table,Indian,Street Food,-33.91451735,151.18944158,ALEXANDRIA,45,yes,4.0,3.9,"DoorDash,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001261,Royal Cafe,Bakery,Fusion,-33.90393242,151.17169345,MARRICKVILLE,27,yes,4.6,4.3,"UberEats,Menulog",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001262,Green Table,Vegetarian,Fusion,-33.92426456,151.19114211,MASCOT,19,yes,4.3,3.6,"UberEats,Menulog",Mon-Sun 07:00-21:00
R001263,Green Room,Mediterranean,Street Food,-33.8915591,151.21363531,SURRY HILLS,8,yes,4.6,4.3,"Deliveroo,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001264,Lucky Nook,Cafe,Cafe,-33.87050528,151.21630455,SYDNEY,91,yes,4.0,3.3,"Deliveroo,UberEats,Menulog",Mon-Sun 10:00-22:00
R001265,Royal Bistro,Indian,Fine Dining,-33.85379263,151.1774385,BALMAIN,10,yes,3.5,3.9,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001266,Green Bistro,Fast Food,Casual,-33.93858714,151.1880628,MASCOT,44,yes,3.0,5.0,DoorDash,Mon-Sun 10:00-22:00
R001267,Spicy Corner,Indian,Fine Dining,-33.85980591,151.16921232,ROZELLE,50,yes,4.5,3.3,"InHouse,Deliveroo,DoorDash",Mon-Sun 07:00-21:00
R001268,Royal Bistro,Korean,Takeaway,-33.910718,151.22842137,RANDWICK,37,yes,4.2,3.7,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001269,Golden Bar,Indian,Fusion,-33.86630909,151.16749489,ROZELLE,65,no,3.7,4.8,"InHouse,DoorDash,UberEats",Mon-Sun 07:00-21:00
R001270,Red Grill,Vegetarian,Street Food,-33.86258966,151.17254504,ROZELLE,8,yes,3.4,4.6,"Menulog,Deliveroo",Mon-Sun 07:00-21:00
R001271,Sweet Fork,Vietnamese,Street Food,-33.87811759,151.24434637,DOUBLE BAY,67,no,4.3,4.1,"DoorDash,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001272,Salted Corner,Korean,Family,-33.90174492,151.20362466,WATERLOO,52,yes,4.2,3.7,"DoorDash,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001273,Spicy Corner,Bar,Takeaway,-33.92579302,151.23024502,KINGSFORD,42,yes,4.0,4.0,"UberEats,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001274,Royal Bar,Mediterranean,Family,-33.86735034,151.21141223,SYDNEY,40,no,4.5,3.6,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001275,Hidden Garden,Chinese,Bar,-33.90954025,151.15271011,MARRICKVILLE,20,yes,4.1,4.1,UberEats,Mon-Sun 07:00-21:00
R001276,Cozy Bistro,Mediterranean,Bar,-33.88915909,151.19365254,DARLINGTON,46,yes,3.6,4.4,Menulog,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001277,Sweet Grill,Vegetarian,Street Food,-33.88999154,151.1763426,CAMPERDOWN,24,no,4.3,4.8,"DoorDash,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001278,Urban Table,Vietnamese,Street Food,-33.88835881,151.18523572,CAMPERDOWN,26,yes,4.2,4.6,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001279,Green Kitchen,Mexican,Fine Dining,-33.9255861,151.16783237,TEMPE,29,yes,4.1,3.8,DoorDash,Mon-Sun 07:00-21:00
R001280,Blue Kitchen,Indian,Bar,-33.91418909,151.24520525,RANDWICK,30,yes,4.5,4.5,Deliveroo,Mon-Sun 10:00-22:00
R001281,Silver Table,Bar,Fusion,-33.94081936,151.18256533,MASCOT,44,yes,4.2,3.8,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001282,Cozy Kitchen,Vietnamese,Street Food,-33.89127633,151.21060671,REDFERN,33,no,4.0,4.6,DoorDash,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001283,Salted Spoon,Bakery,Family,-33.88480314,151.23630814,PADDINGTON,21,yes,3.5,4.2,"Deliveroo,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001284,Spicy Grill,Vietnamese,Fine Dining,-33.89209027,151.2147292,REDFERN,34,no,4.1,3.4,Menulog,Mon-Sun 07:00-21:00
R001285,Blue Bistro,Indian,Takeaway,-33.97032348,151.19459623,MASCOT,30,no,3.6,4.0,"DoorDash,UberEats",Mon-Sun 10:00-22:00
R001286,Blue Room,Mexican,Takeaway,-33.87996968,151.17228099,ANNANDALE,43,yes,4.1,4.9,"InHouse,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001287,Spicy Spoon,Indian,Cafe,-33.89951668,151.21804424,MOORE PARK,43,yes,4.7,4.2,"InHouse,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001288,Golden Kitchen,Cafe,Family,-33.88839065,151.21711779,SURRY HILLS,12,yes,3.9,3.8,UberEats,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001289,Local Grill,Japanese,Street Food,-33.8929762,151.20069365,REDFERN,36,yes,4.4,4.0,"UberEats,DoorDash",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001290,Sizzle Bistro,Cafe,Cafe,-33.93287924,151.15878768,TEMPE,30,no,3.8,3.7,DoorDash,Mon-Sun 10:00-22:00
R001291,Salted Kitchen,Seafood,Bar,-33.90673275,151.23167617,RANDWICK,19,yes,4.7,3.4,"Menulog,InHouse",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001292,Blue Bistro,Indian,Family,-33.8699939,151.23962788,DARLING POINT,49,yes,3.5,3.3,UberEats,Mon-Sun 07:00-21:00
R001293,Blue Eatery,Mediterranean,Street Food,-33.91978857,151.21931742,KINGSFORD,63,yes,4.2,4.2,"DoorDash,Deliveroo",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001294,Blue Spoon,Japanese,Fusion,-33.89379351,151.20023479,REDFERN,42,yes,3.9,3.9,"Menulog,DoorDash,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001295,Sweet Grill,Cafe,Street Food,-33.86094931,151.18823642,BALMAIN,9,yes,4.1,2.7,"Menulog,UberEats",Mon-Sun 10:00-22:00
R001296,Hidden Spoon,Chinese,Bar,-33.89762,151.16928371,STANMORE,54,yes,5.0,3.9,InHouse,Mon-Sun 07:00-21:00
R001297,Urban Corner,Indian,Bar,-33.91485062,151.16798754,SYDENHAM,61,yes,4.7,4.7,"UberEats,DoorDash",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001298,Red Fork,Bakery,Bar,-33.86974607,151.20023249,SYDNEY,44,yes,4.9,3.1,"UberEats,Deliveroo,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001299,Cozy Plate,Vegetarian,Bar,-33.91255577,151.23000935,RANDWICK,17,yes,4.8,3.9,"UberEats,Menulog,InHouse",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001300,Silver Bar,Bakery,Casual,-33.94429483,151.17861051,MASCOT,27,yes,3.9,3.5,"UberEats,Deliveroo,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001301,Salted Bar,Modern Australian,Fine Dining,-33.92879947,151.17176918,MASCOT,54,no,4.0,4.7,InHouse,Mon-Sun 07:00-21:00
R001302,Blue Deli,Seafood,Fine Dining,-33.89886798,151.22118189,MOORE PARK,10,yes,4.3,3.9,UberEats,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001303,Silver Eatery,Modern Australian,Fusion,-33.87631641,151.15109679,LEICHHARDT,11,yes,3.7,4.5,Deliveroo,Mon-Sun 07:00-21:00
R001304,Happy Eatery,Seafood,Fine Dining,-33.88466326,151.19884347,CHIPPENDALE,9,no,3.9,4.0,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001305,Local Bar,Modern Australian,Fusion,-33.88236213,151.22229861,PADDINGTON,61,yes,4.6,4.4,Menulog,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001306,Local Table,Korean,Family,-33.91909551,151.19391261,ALEXANDRIA,59,yes,4.7,4.9,"Deliveroo,Menulog,InHouse",Mon-Sun 07:00-21:00
R001307,Urban Room,Chinese,Takeaway,-33.92727949,151.21229191,EASTLAKES,11,yes,3.2,3.1,DoorDash,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001308,Royal Nook,Modern Australian,Family,-33.86574459,151.20361272,SYDNEY,49,yes,3.4,3.7,Menulog,Mon-Sun 10:00-22:00
R001309,Sweet Table,Seafood,Street Food,-33.87712328,151.16334887,LILYFIELD,50,yes,4.2,3.9,Menulog,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001310,Silver Nook,Chinese,Fusion,-33.91791721,151.21629105,KENSINGTON,12,yes,4.3,4.0,"InHouse,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001311,Sizzle Bar,Modern Australian,Family,-33.90392838,151.24231307,RANDWICK,24,yes,3.8,3.4,"InHouse,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001312,Spicy Garden,Mexican,Takeaway,-33.87688989,151.22317722,DARLINGHURST,19,no,3.9,4.0,"Deliveroo,DoorDash",Mon-Sun 07:00-21:00
R001313,Golden Table,Mexican,Family,-33.90856991,151.17221529,MARRICKVILLE,20,yes,3.7,2.8,"UberEats,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001314,Lucky Nook,Korean,Fine Dining,-33.93559873,151.19253828,MASCOT,71,yes,3.6,3.8,"Menulog,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001315,Lucky Bar,Japanese,Family,-33.85702827,151.16976218,BALMAIN,29,yes,3.8,4.6,"Menulog,DoorDash",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001316,Hidden Fork,Mediterranean,Family,-33.94730041,151.17429608,MASCOT,37,yes,4.3,4.1,"InHouse,UberEats,Menulog",Mon-Sun 10:00-22:00
R001317,Lucky Grill,Vietnamese,Family,-33.86655565,151.16273043,LILYFIELD,8,yes,4.7,3.5,"Deliveroo,DoorDash",Mon-Sun 10:00-22:00
R001318,Salted Spoon,Fast Food,Family,-33.91056442,151.22406802,KENSINGTON,40,yes,4.2,3.3,"Menulog,Deliveroo,UberEats",Mon-Sun 07:00-21:00
R001319,Spicy Nook,Fast Food,Fusion,-33.90220153,151.22462801,CENTENNIAL PARK,32,yes,4.9,4.6,"DoorDash,Menulog",Mon-Sun 10:00-22:00
R001320,Urban Deli,Vegetarian,Cafe,-33.92532148,151.15929839,TEMPE,61,yes,4.0,3.7,"DoorDash,Deliveroo",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001321,Red Bar,Fast Food,Takeaway,-33.91662822,151.17968236,ST PETERS,59,yes,4.2,4.1,"Deliveroo,Menulog",Mon-Sun 10:00-22:00
R001322,Hidden Room,Chinese,Street Food,-33.88704261,151.23479185,PADDINGTON,37,yes,4.6,4.0,Deliveroo,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001323,Salted House,Indian,Fine Dining,-33.90920797,151.18297358,ALEXANDRIA,20,yes,4.8,3.2,"InHouse,Menulog",Mon-Sun 10:00-22:00
R001324,Silver Spoon,Mediterranean,Cafe,-33.90173896,151.17441591,ENMORE,37,yes,5.0,4.7,"UberEats,DoorDash",Mon-Sun 07:00-21:00
R001325,Cozy Plate,Seafood,Bar,-33.87635084,151.16574927,LILYFIELD,20,yes,4.7,3.4,UberEats,Mon-Sun 10:00-22:00
R001326,Sizzle Kitchen,Vietnamese,Fusion,-33.93442407,151.20648891,EASTLAKES,14,yes,4.1,3.9,"Deliveroo,UberEats",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001327,Local Eatery,Vietnamese,Family,-33.95438901,151.18979185,MASCOT,33,yes,4.7,4.6,"UberEats,Menulog",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001328,Blue Bistro,Bakery,Takeaway,-33.85775609,151.18221896,BALMAIN,12,yes,3.7,4.1,InHouse,Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001329,Salted Spoon,Thai,Family,-33.89315141,151.2056399,REDFERN,13,yes,4.3,4.9,Menulog,Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001330,Sweet Deli,Thai,Fusion,-33.87456435,151.17585094,ANNANDALE,51,yes,4.7,4.6,"UberEats,DoorDash,Deliveroo",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001331,Sweet Bar,Fast Food,Family,-33.92308333,151.1658806,TEMPE,22,yes,3.9,3.8,"Deliveroo,DoorDash",Mon-Sun 10:00-22:00
R001332,Golden Table,Modern Australian,Cafe,-33.88377701,151.19158701,GLEBE,36,yes,4.5,5.0,"DoorDash,InHouse,Menulog",Mon-Sun 07:00-21:00
R001333,Local Spoon,Thai,Casual,-33.88384097,151.20483011,HAYMARKET,30,yes,3.9,4.1,Menulog,Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
R001334,Spicy Corner,Japanese,Takeaway,-33.87410101,151.1507448,LILYFIELD,31,yes,5.0,3.7,"InHouse,UberEats",Mon-Thu 11:00-22:00; Fri-Sat 11:00-23:00; Sun 11:00-21:00
R001335,Blue Corner,Mexican,Cafe,-33.91203639,151.20374098,ROSEBERY,29,yes,4.3,4.0,UberEats,Mon-Sun 07:00-21:00
R001336,Cozy Corner,Japanese,Street Food,-33.90355124,151.21661089,MOORE PARK,45,no,3.6,3.8,"DoorDash,Menulog",Mon-Fri 06:00-15:00; Sat-Sun 07:00-15:00
R001337,Spicy Nook,Bar,Takeaway,-33.86467292,151.15953275,LILYFIELD,23,yes,3.9,4.8,"Menulog,DoorDash",Mon-Fri 08:00-17:00; Sat-Sun 08:00-14:00
