year,suburb,category,total_count,avg_rating,avg_price_AUD,share_within_suburb
2017,PADDINGTON,Cafe,6,4.051,40.88,0.09375
2017,PADDINGTON,Chinese,1,3.937,29.85,0.015625
2017,PADDINGTON,Fast Food,6,3.855,29.38,0.09375
2017,PADDINGTON,Indian,5,4.04,32.38,0.078125
2017,PADDINGTON,Italian,3,4.114,42.28,0.046875
2017,PADDINGTON,Japanese,4,4.164,32.93,0.0625
2017,PADDINGTON,Korean,2,3.77,30.83,0.03125
2017,PADDINGTON,Mediterranean,2,4.111,30.01,0.03125
2017,PADDINGTON,Mexican,5,3.831,18.69,0.078125
2017,PADDINGTON,Modern Australian,5,3.871,27.61,0.078125
2017,PADDINGTON,Seafood,1,3.947,28.29,0.015625
2017,PADDINGTON,Thai,5,4.145,28.69,0.078125
2017,PADDINGTON,Vegetarian,3,3.532,24.48,0.046875
2017,PADDINGTON,Vietnamese,4,3.76,19.48,0.0625
2017,POTTS POINT,Bakery,1,3.656,22.21,0.03125
2017,POTTS POINT,Bar,4,3.817,35.01,0.125
2017,POTTS POINT,Cafe,1,3.693,30.87,0.03125
2017,POTTS POINT,Chinese,1,3.97,36.04,0.03125
2017,POTTS POINT,Fast Food,2,3.914,19.72,0.0625
2017,POTTS POINT,Indian,1,4.416,27.35,0.03125
2017,POTTS POINT,Italian,1,4.012,42.78,0.03125
2017,POTTS POINT,Japanese,1,3.685,25.39,0.03125
2017,POTTS POINT,Korean,3,4.0,30.24,0.09375
2017,POTTS POINT,Mexican,3,4.194,30.87,0.09375
2017,POTTS POINT,Modern Australian,1,3.797,30.29,0.03125
2017,POTTS POINT,Seafood,5,4.178,24.29,0.15625
2017,POTTS POINT,Thai,6,3.969,36.86,0.1875
2017,POTTS POINT,Vegetarian,1,3.646,9.85,0.03125
2017,POTTS POINT,Vietnamese,1,4.051,47.52,0.03125
2017,PYRMONT,Bakery,6,4.028,28.39,0.09523809523809523
2017,PYRMONT,Bar,2,3.549,36.55,0.031746031746031744
2017,PYRMONT,Cafe,6,3.856,25.25,0.09523809523809523
2017,PYRMONT,Chinese,1,3.656,30.12,0.015873015873015872
2017,PYRMONT,Fast Food,2,4.0,40.02,0.031746031746031744
2017,PYRMONT,Indian,8,3.657,36.15,0.12698412698412698
2017,PYRMONT,Italian,5,4.247,27.68,0.07936507936507936
2017,PYRMONT,Japanese,3,3.766,37.1,0.047619047619047616
2017,PYRMONT,Korean,2,3.812,25.22,0.031746031746031744
2017,PYRMONT,Mediterranean,7,3.92,38.14,0.1111111111111111
2017,PYRMONT,Mexican,1,4.5,20.16,0.015873015873015872
2017,PYRMONT,Modern Australian,5,3.942,22.55,0.07936507936507936
2017,PYRMONT,Seafood,4,3.865,32.86,0.06349206349206349
2017,PYRMONT,Thai,1,3.442,50.07,0.015873015873015872
2017,PYRMONT,Vegetarian,6,3.849,35.89,0.09523809523809523
2017,PYRMONT,Vietnamese,4,3.829,31.23,0.06349206349206349
2017,RANDWICK,Bakery,8,3.721,26.81,0.03827751196172249
2017,RANDWICK,Bar,14,3.993,28.56,0.06698564593301436
2017,RANDWICK,Cafe,20,3.75,29.56,0.09569377990430622
2017,RANDWICK,Chinese,25,3.899,31.25,0.11961722488038277
2017,RANDWICK,Fast Food,16,3.678,30.67,0.07655502392344497
2017,RANDWICK,Indian,6,3.787,26.38,0.028708133971291867
2017,RANDWICK,Italian,4,3.933,26.71,0.019138755980861243
2017,RANDWICK,Japanese,12,3.843,34.36,0.05741626794258373
2017,RANDWICK,Korean,13,3.7,31.31,0.06220095693779904
2017,RANDWICK,Mediterranean,10,4.036,26.24,0.04784688995215311
2017,RANDWICK,Mexican,10,4.076,28.36,0.04784688995215311
2017,RANDWICK,Modern Australian,15,3.906,24.84,0.07177033492822966
2017,RANDWICK,Seafood,8,3.756,25.71,0.03827751196172249
2017,RANDWICK,Thai,9,3.976,38.81,0.0430622009569378
2017,RANDWICK,Vegetarian,23,3.994,29.72,0.11004784688995216
2017,RANDWICK,Vietnamese,16,3.695,37.22,0.07655502392344497
2017,REDFERN,Bakery,4,3.692,20.12,0.09090909090909091
2017,REDFERN,Bar,1,3.838,23.07,0.022727272727272728
2017,REDFERN,Cafe,1,3.84,22.02,0.022727272727272728
2017,REDFERN,Chinese,3,3.883,23.66,0.06818181818181818
2017,REDFERN,Fast Food,1,4.162,25.45,0.022727272727272728
2017,REDFERN,Indian,1,3.976,31.46,0.022727272727272728
2017,REDFERN,Italian,2,3.917,46.93,0.045454545454545456
2017,REDFERN,Japanese,2,3.817,32.32,0.045454545454545456
2017,REDFERN,Korean,4,3.861,36.95,0.09090909090909091
2017,REDFERN,Mediterranean,3,3.838,26.43,0.06818181818181818
2017,REDFERN,Mexican,3,3.713,38.05,0.06818181818181818
2017,REDFERN,Modern Australian,5,3.863,37.39,0.11363636363636363
2017,REDFERN,Seafood,2,4.061,20.82,0.045454545454545456
2017,REDFERN,Thai,6,3.837,31.64,0.13636363636363635
2017,REDFERN,Vegetarian,3,4.318,20.12,0.06818181818181818
2017,REDFERN,Vietnamese,3,4.095,35.04,0.06818181818181818
2017,ROSEBERY,Bakery,2,3.781,26.37,0.02631578947368421
2017,ROSEBERY,Bar,4,4.137,28.85,0.05263157894736842
2017,ROSEBERY,Cafe,3,3.667,32.36,0.039473684210526314
2017,ROSEBERY,Chinese,3,3.667,24.5,0.039473684210526314
2017,ROSEBERY,Fast Food,3,3.645,32.93,0.039473684210526314
2017,ROSEBERY,Indian,4,4.07,23.82,0.05263157894736842
2017,ROSEBERY,Italian,4,4.156,26.66,0.05263157894736842
2017,ROSEBERY,Japanese,7,4.387,27.67,0.09210526315789473
2017,ROSEBERY,Korean,6,4.077,31.45,0.07894736842105263
2017,ROSEBERY,Mediterranean,9,4.112,29.57,0.11842105263157894
2017,ROSEBERY,Mexican,5,4.103,34.12,0.06578947368421052
2017,ROSEBERY,Modern Australian,1,4.161,34.55,0.013157894736842105
2017,ROSEBERY,Seafood,6,3.858,22.29,0.07894736842105263
2017,ROSEBERY,Thai,7,3.625,27.35,0.09210526315789473
2017,ROSEBERY,Vegetarian,3,4.125,31.78,0.039473684210526314
2017,ROSEBERY,Vietnamese,9,3.554,32.63,0.11842105263157894
2017,ROZELLE,Bakery,4,3.634,22.97,0.0449438202247191
2017,ROZELLE,Bar,2,4.158,29.58,0.02247191011235955
2017,ROZELLE,Cafe,8,3.821,35.8,0.0898876404494382
2017,ROZELLE,Chinese,4,3.893,30.33,0.0449438202247191
2017,ROZELLE,Fast Food,7,4.31,32.56,0.07865168539325842
2017,ROZELLE,Indian,3,3.916,34.79,0.033707865168539325
2017,ROZELLE,Italian,7,3.586,31.02,0.07865168539325842
2017,ROZELLE,Japanese,3,4.066,37.54,0.033707865168539325
2017,ROZELLE,Korean,3,3.947,27.36,0.033707865168539325
2017,ROZELLE,Mediterranean,3,3.855,28.61,0.033707865168539325
2017,ROZELLE,Mexican,5,3.955,16.83,0.056179775280898875
2017,ROZELLE,Modern Australian,10,3.695,21.76,0.11235955056179775
2017,ROZELLE,Seafood,7,3.989,26.95,0.07865168539325842
2017,ROZELLE,Thai,9,4.224,36.64,0.10112359550561797
2017,ROZELLE,Vegetarian,6,4.097,33.93,0.06741573033707865
2017,ROZELLE,Vietnamese,8,3.945,35.3,0.0898876404494382
2017,RUSHCUTTERS BAY,Bakery,1,4.275,35.72,0.125
2017,RUSHCUTTERS BAY,Fast Food,1,4.446,79.18,0.125
2017,RUSHCUTTERS BAY,Korean,1,3.677,11.6,0.125
2017,RUSHCUTTERS BAY,Mexican,1,4.126,23.63,0.125
2017,RUSHCUTTERS BAY,Vegetarian,4,3.631,43.26,0.5
2017,ST PETERS,Bakery,7,3.705,31.48,0.09090909090909091
2017,ST PETERS,Bar,7,4.021,32.82,0.09090909090909091
2017,ST PETERS,Cafe,2,3.826,36.98,0.025974025974025976
2017,ST PETERS,Chinese,2,3.83,33.99,0.025974025974025976
2017,ST PETERS,Fast Food,5,3.766,44.96,0.06493506493506493
2017,ST PETERS,Indian,5,3.996,43.06,0.06493506493506493
2017,ST PETERS,Italian,7,3.911,30.14,0.09090909090909091
2017,ST PETERS,Japanese,2,4.023,31.83,0.025974025974025976
2017,ST PETERS,Korean,11,3.938,42.78,0.14285714285714285
2017,ST PETERS,Mediterranean,1,3.97,26.77,0.012987012987012988
2017,ST PETERS,Mexican,6,3.87,21.44,0.07792207792207792
2017,ST PETERS,Modern Australian,5,3.857,34.08,0.06493506493506493
2017,ST PETERS,Seafood,8,3.7,36.91,0.1038961038961039
2017,ST PETERS,Thai,3,3.758,28.17,0.03896103896103896
2017,ST PETERS,Vegetarian,1,4.096,24.6,0.012987012987012988
2017,ST PETERS,Vietnamese,5,4.153,23.98,0.06493506493506493
2017,STANMORE,Bakery,4,3.735,22.87,0.058823529411764705
2017,STANMORE,Bar,5,4.051,38.2,0.07352941176470588
2017,STANMORE,Cafe,2,3.639,19.34,0.029411764705882353
2017,STANMORE,Chinese,6,3.939,29.73,0.08823529411764706
2017,STANMORE,Fast Food,1,3.981,23.03,0.014705882352941176
2017,STANMORE,Indian,3,3.908,22.01,0.04411764705882353
2017,STANMORE,Italian,3,4.207,22.7,0.04411764705882353
2017,STANMORE,Japanese,7,4.075,32.63,0.10294117647058823
2017,STANMORE,Korean,7,3.909,28.11,0.10294117647058823
2017,STANMORE,Mediterranean,4,4.262,42.46,0.058823529411764705
2017,STANMORE,Mexican,1,4.017,29.95,0.014705882352941176
2017,STANMORE,Modern Australian,5,3.847,31.17,0.07352941176470588
2017,STANMORE,Seafood,6,3.831,33.05,0.08823529411764706
2017,STANMORE,Thai,4,4.119,28.94,0.058823529411764705
2017,STANMORE,Vegetarian,7,3.594,25.93,0.10294117647058823
2017,STANMORE,Vietnamese,3,3.89,37.68,0.04411764705882353
2017,SURRY HILLS,Bakery,3,3.889,32.52,0.04477611940298507
2017,SURRY HILLS,Bar,9,3.967,27.95,0.13432835820895522
2017,SURRY HILLS,Cafe,3,3.968,22.18,0.04477611940298507
2017,SURRY HILLS,Chinese,3,4.004,30.93,0.04477611940298507
2017,SURRY HILLS,Fast Food,5,3.96,31.76,0.07462686567164178
2017,SURRY HILLS,Indian,10,3.983,32.45,0.14925373134328357
2017,SURRY HILLS,Italian,3,4.273,29.32,0.04477611940298507
2017,SURRY HILLS,Japanese,8,3.923,21.02,0.11940298507462686
2017,SURRY HILLS,Korean,5,3.487,27.77,0.07462686567164178
2017,SURRY HILLS,Mediterranean,1,4.113,35.34,0.014925373134328358
2017,SURRY HILLS,Mexican,1,3.737,39.01,0.014925373134328358
2017,SURRY HILLS,Modern Australian,6,3.915,28.0,0.08955223880597014
2017,SURRY HILLS,Seafood,4,4.022,29.77,0.05970149253731343
2017,SURRY HILLS,Thai,4,3.652,20.83,0.05970149253731343
2017,SURRY HILLS,Vegetarian,1,4.203,34.63,0.014925373134328358
2017,SURRY HILLS,Vietnamese,1,4.008,23.06,0.014925373134328358
2017,SYDENHAM,Cafe,2,4.31,16.64,0.14285714285714285
2017,SYDENHAM,Chinese,1,3.825,37.21,0.07142857142857142
2017,SYDENHAM,Indian,1,4.354,53.95,0.07142857142857142
2017,SYDENHAM,Italian,1,4.114,12.35,0.07142857142857142
2017,SYDENHAM,Japanese,1,3.863,9.85,0.07142857142857142
2017,SYDENHAM,Korean,2,3.993,22.48,0.14285714285714285
2017,SYDENHAM,Mexican,1,3.826,36.87,0.07142857142857142
2017,SYDENHAM,Modern Australian,1,3.626,22.55,0.07142857142857142
2017,SYDENHAM,Seafood,1,3.403,14.02,0.07142857142857142
2017,SYDENHAM,Thai,1,4.081,37.51,0.07142857142857142
2017,SYDENHAM,Vegetarian,1,3.519,35.08,0.07142857142857142
2017,SYDENHAM,Vietnamese,1,3.559,34.37,0.07142857142857142
2017,SYDNEY,Bakery,7,3.992,37.68,0.05511811023622047
2017,SYDNEY,Bar,10,4.033,30.45,0.07874015748031496
2017,SYDNEY,Cafe,10,3.892,34.28,0.07874015748031496
2017,SYDNEY,Chinese,5,3.934,29.37,0.03937007874015748
2017,SYDNEY,Fast Food,8,4.018,36.53,0.06299212598425197
2017,SYDNEY,Indian,11,3.877,32.52,0.08661417322834646
2017,SYDNEY,Italian,5,3.741,26.16,0.03937007874015748
2017,SYDNEY,Japanese,8,4.279,27.96,0.06299212598425197
2017,SYDNEY,Korean,10,4.292,33.57,0.07874015748031496
2017,SYDNEY,Mediterranean,3,3.729,33.07,0.023622047244094488
2017,SYDNEY,Mexican,4,3.999,39.17,0.031496062992125984
2017,SYDNEY,Modern Australian,18,4.048,27.67,0.14173228346456693
2017,SYDNEY,Seafood,6,3.83,34.88,0.047244094488188976
2017,SYDNEY,Thai,7,4.018,30.35,0.05511811023622047
2017,SYDNEY,Vegetarian,8,3.604,24.29,0.06299212598425197
2017,SYDNEY,Vietnamese,7,3.923,28.26,0.05511811023622047
2017,TEMPE,Bakery,5,3.839,32.04,0.056179775280898875
2017,TEMPE,Bar,4,3.826,38.11,0.0449438202247191
2017,TEMPE,Cafe,9,3.801,29.56,0.10112359550561797
2017,TEMPE,Chinese,7,4.23,34.99,0.07865168539325842
2017,TEMPE,Fast Food,3,3.905,27.31,0.033707865168539325
2017,TEMPE,Indian,8,3.653,26.96,0.0898876404494382
2017,TEMPE,Italian,9,3.898,28.18,0.10112359550561797
2017,TEMPE,Japanese,9,3.961,24.93,0.10112359550561797
2017,TEMPE,Korean,1,3.787,56.6,0.011235955056179775
2017,TEMPE,Mediterranean,6,4.062,37.71,0.06741573033707865
2017,TEMPE,Mexican,6,4.038,17.22,0.06741573033707865
2017,TEMPE,Modern Australian,8,4.079,25.18,0.0898876404494382
2017,TEMPE,Seafood,3,4.076,27.93,0.033707865168539325
2017,TEMPE,Thai,4,3.8,27.3,0.0449438202247191
2017,TEMPE,Vegetarian,4,3.787,31.57,0.0449438202247191
2017,TEMPE,Vietnamese,3,3.884,21.38,0.033707865168539325
2017,THE ROCKS,Bakery,2,3.592,23.55,0.15384615384615385
2017,THE ROCKS,Bar,1,3.835,22.12,0.07692307692307693
2017,THE ROCKS,Cafe,1,3.986,35.0,0.07692307692307693
2017,THE ROCKS,Fast Food,1,3.534,59.99,0.07692307692307693
2017,THE ROCKS,Korean,1,3.296,34.95,0.07692307692307693
2017,THE ROCKS,Mediterranean,2,3.519,24.8,0.15384615384615385
2017,THE ROCKS,Mexican,2,3.732,37.92,0.15384615384615385
2017,THE ROCKS,Modern Australian,2,4.454,27.47,0.15384615384615385
2017,THE ROCKS,Seafood,1,4.52,19.59,0.07692307692307693
2017,ULTIMO,Bakery,1,3.865,53.6,0.038461538461538464
2017,ULTIMO,Bar,2,3.769,14.97,0.07692307692307693
2017,ULTIMO,Cafe,1,3.986,38.79,0.038461538461538464
2017,ULTIMO,Chinese,2,3.955,35.91,0.07692307692307693
2017,ULTIMO,Fast Food,3,3.891,25.83,0.11538461538461539
2017,ULTIMO,Italian,1,4.273,31.42,0.038461538461538464
2017,ULTIMO,Japanese,1,4.04,26.82,0.038461538461538464
2017,ULTIMO,Korean,3,3.595,31.4,0.11538461538461539
2017,ULTIMO,Mediterranean,1,3.895,36.65,0.038461538461538464
2017,ULTIMO,Mexican,4,3.767,30.77,0.15384615384615385
2017,ULTIMO,Modern Australian,3,3.802,37.37,0.11538461538461539
2017,ULTIMO,Seafood,1,4.163,29.26,0.038461538461538464
2017,ULTIMO,Thai,2,3.892,38.42,0.07692307692307693
2017,ULTIMO,Vegetarian,1,3.52,17.78,0.038461538461538464
2017,WATERLOO,Bakery,8,4.387,28.48,0.12121212121212122
2017,WATERLOO,Bar,1,3.496,24.81,0.015151515151515152
2017,WATERLOO,Cafe,5,4.093,26.03,0.07575757575757576
2017,WATERLOO,Chinese,4,3.769,32.23,0.06060606060606061
2017,WATERLOO,Fast Food,4,4.147,40.11,0.06060606060606061
2017,WATERLOO,Indian,8,4.0,23.99,0.12121212121212122
2017,WATERLOO,Italian,3,3.66,22.18,0.045454545454545456
2017,WATERLOO,Korean,6,3.832,29.05,0.09090909090909091
2017,WATERLOO,Mediterranean,13,3.741,31.93,0.19696969696969696
2017,WATERLOO,Mexican,2,3.931,36.12,0.030303030303030304
2017,WATERLOO,Modern Australian,5,4.049,29.82,0.07575757575757576
2017,WATERLOO,Seafood,1,3.155,50.72,0.015151515151515152
2017,WATERLOO,Thai,2,4.559,32.65,0.030303030303030304
2017,WATERLOO,Vegetarian,2,3.611,40.99,0.030303030303030304
2017,WATERLOO,Vietnamese,2,3.994,33.83,0.030303030303030304
2017,WOOLLAHRA,Bakery,2,4.058,40.52,0.05
2017,WOOLLAHRA,Bar,2,3.93,22.99,0.05
2017,WOOLLAHRA,Cafe,1,3.748,24.89,0.025
2017,WOOLLAHRA,Chinese,4,4.157,31.15,0.1
2017,WOOLLAHRA,Indian,1,4.136,32.41,0.025
2017,WOOLLAHRA,Italian,8,3.886,40.99,0.2
2017,WOOLLAHRA,Japanese,1,3.956,33.67,0.025
2017,WOOLLAHRA,Korean,1,4.268,39.83,0.025
2017,WOOLLAHRA,Mediterranean,4,4.105,31.75,0.1
2017,WOOLLAHRA,Modern Australian,4,4.072,61.69,0.1
2017,WOOLLAHRA,Seafood,3,4.086,34.48,0.075
2017,WOOLLAHRA,Thai,4,4.013,34.95,0.1
2017,WOOLLAHRA,Vegetarian,1,3.959,29.31,0.025
2017,WOOLLAHRA,Vietnamese,4,4.181,23.34,0.1
2017,WOOLLOOMOOLOO,Bar,1,4.285,34.39,0.045454545454545456
2017,WOOLLOOMOOLOO,Chinese,1,4.506,35.63,0.045454545454545456
2017,WOOLLOOMOOLOO,Fast Food,1,4.007,12.45,0.045454545454545456
2017,WOOLLOOMOOLOO,Japanese,1,3.673,50.8,0.045454545454545456
2017,WOOLLOOMOOLOO,Korean,3,3.633,50.8,0.13636363636363635
2017,WOOLLOOMOOLOO,Mediterranean,4,3.91,40.15,0.18181818181818182
2017,WOOLLOOMOOLOO,Mexican,1,3.562,36.83,0.045454545454545456
2017,WOOLLOOMOOLOO,Seafood,2,4.185,29.6,0.09090909090909091
2017,WOOLLOOMOOLOO,Thai,3,4.088,14.07,0.13636363636363635
2017,WOOLLOOMOOLOO,Vegetarian,5,4.133,15.36,0.22727272727272727
2017,ZETLAND,Bakery,1,3.92,26.72,0.03225806451612903
2017,ZETLAND,Bar,1,4.061,32.08,0.03225806451612903
2017,ZETLAND,Cafe,1,4.193,33.63,0.03225806451612903
2017,ZETLAND,Chinese,1,3.965,50.49,0.03225806451612903
2017,ZETLAND,Fast Food,2,3.847,21.77,0.06451612903225806
2017,ZETLAND,Indian,1,4.15,23.38,0.03225806451612903
2017,ZETLAND,Italian,1,3.744,29.74,0.03225806451612903
2017,ZETLAND,Japanese,1,3.692,24.08,0.03225806451612903
2017,ZETLAND,Korean,3,4.586,8.48,0.0967741935483871
2017,ZETLAND,Mediterranean,1,4.502,48.74,0.03225806451612903
2017,ZETLAND,Mexican,2,3.566,37.9,0.06451612903225806
2017,ZETLAND,Modern Australian,3,4.156,30.89,0.0967741935483871
2017,ZETLAND,Seafood,5,3.965,26.04,0.16129032258064516
2017,ZETLAND,Thai,1,3.758,25.08,0.03225806451612903
2017,ZETLAND,Vegetarian,4,3.832,18.7,0.12903225806451613
2017,ZETLAND,Vietnamese,3,3.973,27.83,0.0967741935483871
2018,ALEXANDRIA,Bakery,5,3.807,30.87,0.03571428571428571
2018,ALEXANDRIA,Bar,8,3.847,34.76,0.05714285714285714
2018,ALEXANDRIA,Cafe,3,3.916,35.42,0.02142857142857143
2018,ALEXANDRIA,Chinese,7,3.881,31.92,0.05
2018,ALEXANDRIA,Fast Food,12,3.81,29.64,0.08571428571428572
2018,ALEXANDRIA,Indian,14,3.906,35.54,0.1
2018,ALEXANDRIA,Italian,5,3.721,26.37,0.03571428571428571
2018,ALEXANDRIA,Japanese,7,3.976,34.14,0.05
2018,ALEXANDRIA,Korean,5,3.918,28.39,0.03571428571428571
2018,ALEXANDRIA,Mediterranean,13,3.881,33.95,0.09285714285714286
2018,ALEXANDRIA,Mexican,9,4.038,40.41,0.06428571428571428
2018,ALEXANDRIA,Modern Australian,15,3.917,33.54,0.10714285714285714
2018,ALEXANDRIA,Seafood,10,3.959,25.15,0.07142857142857142
2018,ALEXANDRIA,Thai,7,4.097,26.81,0.05
2018,ALEXANDRIA,Vegetarian,8,4.082,40.92,0.05714285714285714
2018,ALEXANDRIA,Vietnamese,12,3.825,31.06,0.08571428571428572
2018,ANNANDALE,Bakery,4,4.134,33.05,0.056338028169014086
2018,ANNANDALE,Bar,10,4.17,34.36,0.14084507042253522
2018,ANNANDALE,Cafe,1,3.795,31.75,0.014084507042253521
2018,ANNANDALE,Chinese,2,4.09,53.04,0.028169014084507043
2018,ANNANDALE,Fast Food,2,3.887,25.99,0.028169014084507043
2018,ANNANDALE,Indian,3,4.285,21.72,0.04225352112676056
2018,ANNANDALE,Italian,9,3.979,36.93,0.1267605633802817
2018,ANNANDALE,Japanese,4,4.245,48.06,0.056338028169014086
2018,ANNANDALE,Korean,2,4.125,19.15,0.028169014084507043
2018,ANNANDALE,Mediterranean,4,4.229,32.65,0.056338028169014086
2018,ANNANDALE,Mexican,7,3.998,38.88,0.09859154929577464
2018,ANNANDALE,Modern Australian,2,3.847,30.23,0.028169014084507043
2018,ANNANDALE,Seafood,3,3.894,38.07,0.04225352112676056
2018,ANNANDALE,Thai,7,3.772,32.83,0.09859154929577464
2018,ANNANDALE,Vegetarian,4,3.905,33.5,0.056338028169014086
2018,ANNANDALE,Vietnamese,7,4.166,19.57,0.09859154929577464
2018,BALMAIN,Bakery,6,3.799,29.52,0.06741573033707865
2018,BALMAIN,Bar,6,3.911,27.94,0.06741573033707865
2018,BALMAIN,Cafe,3,3.568,17.29,0.033707865168539325
2018,BALMAIN,Chinese,10,3.759,39.56,0.11235955056179775
2018,BALMAIN,Fast Food,6,3.77,41.74,0.06741573033707865
2018,BALMAIN,Indian,5,3.819,22.67,0.056179775280898875
2018,BALMAIN,Italian,3,3.968,38.87,0.033707865168539325
2018,BALMAIN,Japanese,6,4.004,19.97,0.06741573033707865
2018,BALMAIN,Korean,3,4.027,26.43,0.033707865168539325
2018,BALMAIN,Mediterranean,2,4.311,21.69,0.02247191011235955
2018,BALMAIN,Mexican,4,4.023,20.97,0.0449438202247191
2018,BALMAIN,Modern Australian,8,3.872,29.07,0.0898876404494382
2018,BALMAIN,Seafood,4,4.015,45.21,0.0449438202247191
2018,BALMAIN,Thai,9,3.93,40.78,0.10112359550561797
2018,BALMAIN,Vegetarian,12,3.907,30.66,0.1348314606741573
2018,BALMAIN,Vietnamese,2,4.037,27.18,0.02247191011235955
2018,BALMAIN EAST,Bakery,4,4.029,47.39,0.21052631578947367
2018,BALMAIN EAST,Bar,1,4.077,33.5,0.05263157894736842
2018,BALMAIN EAST,Cafe,1,2.951,19.34,0.05263157894736842
2018,BALMAIN EAST,Italian,1,4.112,9.15,0.05263157894736842
2018,BALMAIN EAST,Korean,1,3.406,27.11,0.05263157894736842
2018,BALMAIN EAST,Mediterranean,1,4.521,20.27,0.05263157894736842
2018,BALMAIN EAST,Modern Australian,3,3.291,46.09,0.15789473684210525
2018,BALMAIN EAST,Seafood,1,3.59,56.95,0.05263157894736842
2018,BALMAIN EAST,Thai,4,3.903,34.15,0.21052631578947367
2018,BALMAIN EAST,Vietnamese,2,3.712,30.98,0.10526315789473684
2018,BARANGAROO,Chinese,1,3.556,24.08,0.1
2018,BARANGAROO,Fast Food,1,3.862,35.88,0.1
2018,BARANGAROO,Indian,1,3.802,26.89,0.1
2018,BARANGAROO,Italian,1,4.539,34.61,0.1
2018,BARANGAROO,Mediterranean,4,3.724,10.5,0.4
2018,BARANGAROO,Mexican,1,3.937,54.08,0.1
2018,BARANGAROO,Thai,1,4.268,43.78,0.1
2018,BEACONSFIELD,Fast Food,2,4.547,24.34,0.3333333333333333
2018,BEACONSFIELD,Thai,1,4.213,48.03,0.16666666666666666
2018,BEACONSFIELD,Vietnamese,3,3.628,48.58,0.5
2018,BONDI JUNCTION,Bakery,3,4.241,26.46,0.06382978723404255
2018,BONDI JUNCTION,Bar,2,3.919,29.14,0.0425531914893617
2018,BONDI JUNCTION,Cafe,1,3.615,36.52,0.02127659574468085
2018,BONDI JUNCTION,Chinese,7,4.134,34.35,0.14893617021276595
2018,BONDI JUNCTION,Fast Food,1,3.896,36.68,0.02127659574468085
2018,BONDI JUNCTION,Indian,4,4.05,39.71,0.0851063829787234
2018,BONDI JUNCTION,Italian,3,4.45,36.45,0.06382978723404255
2018,BONDI JUNCTION,Japanese,2,3.712,31.84,0.0425531914893617
2018,BONDI JUNCTION,Korean,1,3.791,37.83,0.02127659574468085
2018,BONDI JUNCTION,Mediterranean,3,4.311,33.64,0.06382978723404255
2018,BONDI JUNCTION,Mexican,6,3.762,24.02,0.1276595744680851
2018,BONDI JUNCTION,Modern Australian,3,3.942,24.43,0.06382978723404255
2018,BONDI JUNCTION,Seafood,1,4.239,54.82,0.02127659574468085
2018,BONDI JUNCTION,Thai,1,4.247,22.02,0.02127659574468085
2018,BONDI JUNCTION,Vegetarian,7,3.876,24.05,0.14893617021276595
2018,BONDI JUNCTION,Vietnamese,2,3.889,42.29,0.0425531914893617
2018,CAMPERDOWN,Bar,2,3.99,19.75,0.03333333333333333
2018,CAMPERDOWN,Cafe,7,4.251,31.55,0.11666666666666667
2018,CAMPERDOWN,Chinese,3,3.484,40.61,0.05
2018,CAMPERDOWN,Fast Food,6,3.965,27.66,0.1
2018,CAMPERDOWN,Indian,5,3.709,20.07,0.08333333333333333
2018,CAMPERDOWN,Italian,9,3.773,28.81,0.15
2018,CAMPERDOWN,Japanese,4,4.001,20.78,0.06666666666666667
2018,CAMPERDOWN,Korean,4,3.605,25.04,0.06666666666666667
2018,CAMPERDOWN,Mediterranean,1,3.504,25.6,0.016666666666666666
2018,CAMPERDOWN,Mexican,2,3.894,31.08,0.03333333333333333
2018,CAMPERDOWN,Modern Australian,1,3.959,19.24,0.016666666666666666
2018,CAMPERDOWN,Seafood,6,3.76,25.96,0.1
2018,CAMPERDOWN,Thai,6,4.022,35.71,0.1
2018,CAMPERDOWN,Vegetarian,1,4.174,26.14,0.016666666666666666
2018,CAMPERDOWN,Vietnamese,3,3.836,30.82,0.05
2018,CENTENNIAL PARK,Bakery,4,3.855,30.77,0.04938271604938271
2018,CENTENNIAL PARK,Bar,1,3.908,24.17,0.012345679012345678
2018,CENTENNIAL PARK,Cafe,4,3.9,32.72,0.04938271604938271
2018,CENTENNIAL PARK,Chinese,6,3.944,28.79,0.07407407407407407
2018,CENTENNIAL PARK,Fast Food,8,3.976,32.56,0.09876543209876543
2018,CENTENNIAL PARK,Indian,5,3.897,24.55,0.06172839506172839
2018,CENTENNIAL PARK,Italian,4,4.076,31.88,0.04938271604938271
2018,CENTENNIAL PARK,Japanese,9,4.112,33.13,0.1111111111111111
2018,CENTENNIAL PARK,Korean,4,4.275,33.32,0.04938271604938271
2018,CENTENNIAL PARK,Mediterranean,6,3.842,32.82,0.07407407407407407
2018,CENTENNIAL PARK,Mexican,2,3.967,32.77,0.024691358024691357
2018,CENTENNIAL PARK,Modern Australian,3,3.842,20.44,0.037037037037037035
2018,CENTENNIAL PARK,Seafood,5,3.903,29.87,0.06172839506172839
2018,CENTENNIAL PARK,Thai,12,4.028,29.77,0.14814814814814814
2018,CENTENNIAL PARK,Vegetarian,1,3.851,46.56,0.012345679012345678
2018,CENTENNIAL PARK,Vietnamese,7,3.893,24.2,0.08641975308641975
2018,CHIPPENDALE,Bakery,4,3.859,29.25,0.12903225806451613
2018,CHIPPENDALE,Bar,1,3.994,29.23,0.03225806451612903
